Order_ID,Date,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Total_Revenue,Sales_Rep,Currency,Year
ORD-001588,2024-05-18,Europe,France,Food & Beverage,Organic Coffee Blend 1kg,129,89.27,11515.83,Yuki Petrov,EUR,2024
ORD-001589,2024-02-08,North America,United States,Raw Materials,Copper Wire Spool 500m,718,55.25,39669.5,Nadia Tanaka,USD,2024
ORD-001590,2024-03-28,Latin America,Brazil,Raw Materials,Industrial Grade Resin,719,179.07,128751.33,Kwame Abbas,BRL,2024
ORD-001592,2023-01-27,Middle East,Israel,Pharmaceuticals,Zinc Immune Support,43,23.02,989.86,Michael Petrov,ILS,2023
ORD-001593,2022-02-03,Latin America,Colombia,Apparel & Footwear,Tactical Boot,89,20.95,1864.55,Kwame Al-Rashid,COP,2022
ORD-001594,2024-06-08,Asia-Pacific,Australia,Food & Beverage,Premium Olive Oil 5L,360,89.95,32382.0,Fatima Sharma,AUD,2024
ORD-001595,2022-02-02,North America,Mexico,Automotive Parts,Synthetic Motor Oil 5L,28,381.68,10687.04,Nadia Anderson,MXN,2022
ORD-001596,2022-12-30,Asia-Pacific,Japan,Industrial Equipment,CNC Milling Unit,4,7915.72,31662.88,Michael Okonkwo,JPY,2022
ORD-001597,2022-05-06,Europe,Netherlands,Raw Materials,Copper Wire Spool 500m,224,497.14,111359.36,Nadia Rossi,EUR,2022
ORD-001599,2022-03-03,Europe,United Kingdom,Apparel & Footwear,Waterproof Jacket,74,96.38,7132.12,Kwame Anderson,GBP,2022
ORD-001600,2022-02-22,Asia-Pacific,Australia,Pharmaceuticals,Vitamin D3 Supplement,196,28.16,5519.36,Maria Okonkwo,AUD,2022
ORD-001601,2024-12-11,Latin America,Brazil,Automotive Parts,Timing Belt Kit,17,148.19,2519.23,James Petrov,BRL,2024
ORD-001602,2022-08-19,Europe,Germany,Automotive Parts,Ceramic Brake Pad Set,64,524.12,33543.68,Sophie Lindqvist,EUR,2022
ORD-001603,2024-09-02,Latin America,Argentina,Electronics,Industrial Sensor X2,17,479.68,8154.56,Sarah Brown,ARS,2024
ORD-001604,2024-10-06,Middle East,Israel,Apparel & Footwear,Tactical Boot,158,155.96,24641.68,Yuki Okonkwo,ILS,2024
ORD-001605,2023-04-07,Europe,Spain,Industrial Equipment,CNC Milling Unit,1,6424.36,6424.36,Omar Mensah,EUR,2023
ORD-001606,2023-04-09,Asia-Pacific,India,Apparel & Footwear,Waterproof Jacket,181,63.03,11408.43,Valentina Dubois,INR,2023
ORD-001607,2024-11-30,Asia-Pacific,Singapore,Raw Materials,Stainless Steel Rod,1096,525.2,575619.2,David Okonkwo,SGD,2024
ORD-001608,2022-03-12,Asia-Pacific,South Korea,Pharmaceuticals,Omega-3 Fish Oil,181,56.79,10278.99,Robert Johnson,KRW,2022
ORD-001609,2022-03-11,Europe,France,Electronics,Wireless Headset X1,14,689.98,9659.72,Carlos Mensah,EUR,2022
ORD-001610,2023-12-06,Asia-Pacific,Japan,Raw Materials,Industrial Grade Resin,1215,257.58,312959.7,Hassan Mensah,JPY,2023
ORD-003491,2022-01-06,Middle East,Israel,Food & Beverage,Energy Drink Case 24x,273,38.81,10595.13,James Diallo,ILS,2022
ORD-001611,2023-06-23,Latin America,Argentina,Raw Materials,Stainless Steel Rod,136,482.37,65602.32,Nadia Williams,ARS,2023
ORD-001612,2023-06-07,Middle East,Israel,Pharmaceuticals,Omega-3 Fish Oil,266,37.63,10009.58,Ingrid Patel,ILS,2023
ORD-001613,2023-06-23,North America,Mexico,Pharmaceuticals,Collagen Peptides Powder,201,18.08,3634.08,Sophie Anderson,MXN,2023
ORD-001614,2023-04-11,North America,Mexico,Industrial Equipment,Hydraulic Press M3,1,9275.16,9275.16,Ahmed Lindqvist,MXN,2023
ORD-001615,2024-07-15,Asia-Pacific,China,Pharmaceuticals,Probiotic Complex,51,46.43,2367.93,Michael Garcia,CNY,2024
ORD-001616,2023-03-31,Latin America,Peru,Consumer Goods,Air Purifier Home,23,248.44,5714.12,Nadia Petrov,PEN,2023
ORD-001617,2024-12-22,Middle East,Egypt,Industrial Equipment,Welding Station Pro,12,7408.69,88904.28,Elena Lindqvist,EGP,2024
ORD-001618,2022-11-22,Europe,Netherlands,Industrial Equipment,Conveyor Belt System,3,1741.56,5224.68,Robert Anderson,EUR,2022
ORD-001619,2024-05-18,Middle East,Saudi Arabia,Industrial Equipment,Welding Station Pro,5,8653.79,43268.95,Maria Mensah,SAR,2024
ORD-001620,2024-08-16,Asia-Pacific,South Korea,Automotive Parts,Synthetic Motor Oil 5L,42,195.8,8223.6,James Chen,KRW,2024
ORD-001621,2022-05-17,Asia-Pacific,Singapore,Food & Beverage,Organic Coffee Blend 1kg,220,14.73,3240.6,Sarah Okonkwo,SGD,2022
ORD-001622,2022-11-23,Latin America,Argentina,Consumer Goods,Ergonomic Office Chair,61,279.84,17070.24,Hassan Tanaka,ARS,2022
ORD-001623,2023-07-20,Europe,United Kingdom,Apparel & Footwear,Waterproof Jacket,117,52.98,6198.66,Ahmed Abbas,GBP,2023
ORD-001624,2023-07-19,Europe,France,Raw Materials,Aluminum Sheet 2mm,23,682.47,15696.81,Robert Al-Rashid,EUR,2023
ORD-001625,2024-08-22,Middle East,Israel,Apparel & Footwear,Compression Leggings,126,68.36,8613.36,Fatima Al-Rashid,ILS,2024
ORD-001626,2022-05-25,Middle East,Egypt,Raw Materials,Aluminum Sheet 2mm,782,710.16,555345.12,Nadia Brown,EGP,2022
ORD-001627,2022-08-20,Asia-Pacific,Japan,Automotive Parts,High-Flow Air Filter,59,350.6,20685.4,Hassan Garcia,JPY,2022
ORD-001628,2022-07-31,Latin America,Colombia,Consumer Goods,Portable Blender,103,54.14,5576.42,Mei Zhang,COP,2022
ORD-001629,2024-05-13,Asia-Pacific,China,Raw Materials,Industrial Grade Resin,117,92.48,10820.16,David Williams,CNY,2024
ORD-001630,2023-05-30,Asia-Pacific,Singapore,Pharmaceuticals,Zinc Immune Support,47,78.86,3706.42,James Al-Rashid,SGD,2023
ORD-001631,2024-06-07,Latin America,Argentina,Raw Materials,Aluminum Sheet 2mm,121,576.67,69777.07,Omar Diallo,ARS,2024
ORD-001632,2024-11-28,Middle East,Egypt,Automotive Parts,Timing Belt Kit,58,526.89,30559.62,Maria Zhang,EGP,2024
ORD-001633,2022-07-14,North America,Mexico,Apparel & Footwear,Compression Leggings,220,48.81,10738.2,Priya Petrov,MXN,2022
ORD-001634,2022-03-23,Middle East,Egypt,Automotive Parts,Synthetic Motor Oil 5L,51,173.9,8868.9,Ravi Abbas,EGP,2022
ORD-001635,2022-02-22,Middle East,United Arab Emirates,Automotive Parts,Synthetic Motor Oil 5L,19,105.22,1999.18,James Anderson,AED,2022
ORD-001636,2022-02-28,Asia-Pacific,Japan,Food & Beverage,Energy Drink Case 24x,355,54.65,19400.75,David Petrov,JPY,2022
ORD-001637,2024-07-02,Asia-Pacific,Australia,Consumer Goods,Robot Vacuum V2,46,306.48,14098.08,Ravi Anderson,AUD,2024
ORD-001638,2023-10-22,Asia-Pacific,China,Consumer Goods,Portable Blender,101,277.64,28041.64,Elena Garcia,CNY,2023
ORD-001639,2023-04-12,Latin America,Brazil,Pharmaceuticals,Probiotic Complex,152,32.49,4938.48,Ahmed Chen,BRL,2023
ORD-001640,2024-02-23,Latin America,Colombia,Raw Materials,Aluminum Sheet 2mm,708,161.28,114186.24,Omar Diallo,COP,2024
ORD-001641,2022-11-23,Asia-Pacific,Australia,Raw Materials,Carbon Fiber Roll,408,923.37,376734.96,James Al-Rashid,AUD,2022
ORD-001642,2023-08-30,Europe,Spain,Food & Beverage,Freeze Dried Meal Pack,307,76.17,23384.19,Carlos Mensah,EUR,2023
ORD-001643,2022-07-05,Middle East,United Arab Emirates,Consumer Goods,Stainless Steel Cookware Set,93,280.32,26069.76,Kwame Williams,AED,2022
ORD-001644,2023-12-26,Europe,Netherlands,Pharmaceuticals,Collagen Peptides Powder,272,53.42,14530.24,Ahmed Dubois,EUR,2023
ORD-001645,2023-04-06,Middle East,Egypt,Apparel & Footwear,Merino Wool Sweater,14,93.11,1303.54,Priya Lindqvist,EGP,2023
ORD-001646,2024-10-09,Europe,Netherlands,Food & Beverage,Premium Olive Oil 5L,383,29.34,11237.22,Priya Sharma,EUR,2024
ORD-005377,2024-05-10,North America,Canada,Industrial Equipment,CNC Milling Unit,5,4985.69,24928.45,Maria Mueller,CAD,2024
ORD-001647,2022-01-26,Europe,Italy,Consumer Goods,Air Purifier Home,2,100.24,200.48,Mei Diallo,EUR,2022
ORD-001648,2023-01-17,Latin America,Chile,Consumer Goods,Ergonomic Office Chair,63,254.83,16054.29,Kwame Anderson,CLP,2023
ORD-001649,2023-06-24,Middle East,Turkey,Food & Beverage,Protein Supplement 2kg,205,46.72,9577.6,Priya Brown,TRY,2023
ORD-001650,2023-10-21,Middle East,Israel,Apparel & Footwear,Waterproof Jacket,193,175.22,33817.46,Priya Lindqvist,ILS,2023
ORD-001651,2024-09-01,Middle East,Saudi Arabia,Apparel & Footwear,Compression Leggings,31,115.59,3583.29,Mei Sharma,SAR,2024
ORD-001652,2023-07-06,Asia-Pacific,Singapore,Consumer Goods,Ergonomic Office Chair,7,230.45,1613.15,Ravi Zhang,SGD,2023
ORD-001653,2022-12-17,Latin America,Chile,Automotive Parts,Ceramic Brake Pad Set,78,54.52,4252.56,Ingrid Anderson,CLP,2022
ORD-001654,2022-05-11,North America,Canada,Raw Materials,Aluminum Sheet 2mm,76,561.5,42674.0,Nadia Williams,CAD,2022
ORD-001655,2024-10-02,Middle East,Israel,Electronics,Portable SSD 2TB,51,460.91,23506.41,Sarah Mensah,ILS,2024
ORD-001656,2023-09-16,Europe,Netherlands,Raw Materials,Carbon Fiber Roll,604,303.85,183525.4,Michael Mueller,EUR,2023
ORD-001657,2022-04-19,Europe,Spain,Pharmaceuticals,Vitamin D3 Supplement,178,57.67,10265.26,Unknown,EUR,2022
ORD-001658,2024-04-27,North America,Mexico,Apparel & Footwear,Compression Leggings,182,138.23,25157.86,Yuki Sharma,MXN,2024
ORD-001659,2024-10-10,Middle East,Saudi Arabia,Industrial Equipment,Hydraulic Press M3,6,7793.44,46760.64,Wei Al-Rashid,SAR,2024
ORD-001660,2024-02-20,Latin America,Peru,Automotive Parts,Synthetic Motor Oil 5L,14,285.84,4001.76,John Garcia,PEN,2024
ORD-001661,2024-05-31,North America,Canada,Pharmaceuticals,Omega-3 Fish Oil,260,71.89,18691.4,Wei Garcia,CAD,2024
ORD-001662,2023-12-21,Asia-Pacific,South Korea,Consumer Goods,Air Purifier Home,110,466.09,51269.9,Wei Brown,KRW,2023
ORD-002081,2023-01-18,Latin America,Chile,Raw Materials,Aluminum Sheet 2mm,544,59.21,32210.24,Ravi Williams,CLP,2023
ORD-001663,2022-05-05,Latin America,Brazil,Food & Beverage,Premium Olive Oil 5L,40,88.55,3542.0,Valentina Petrov,BRL,2022
ORD-001664,2022-01-26,North America,United States,Electronics,Portable SSD 2TB,21,79.7,1673.7,Fatima Smith,USD,2022
ORD-001665,2022-12-20,Middle East,Egypt,Pharmaceuticals,Vitamin D3 Supplement,351,34.58,12137.58,Carlos Lindqvist,EGP,2022
ORD-001666,2024-02-06,Europe,United Kingdom,Apparel & Footwear,Waterproof Jacket,93,95.76,8905.68,Omar Garcia,GBP,2024
ORD-001667,2022-03-21,Middle East,Saudi Arabia,Raw Materials,Copper Wire Spool 500m,827,676.31,559308.37,Ahmed Dubois,SAR,2022
ORD-001668,2024-11-27,Asia-Pacific,Japan,Pharmaceuticals,Omega-3 Fish Oil,67,29.05,1946.35,Amara Tanaka,JPY,2024
ORD-001669,2024-03-07,Middle East,Saudi Arabia,Pharmaceuticals,Zinc Immune Support,57,58.97,3361.29,Valentina Lindqvist,SAR,2024
ORD-001671,2022-07-22,North America,Canada,Electronics,Smart Router Z5,6,854.36,5126.16,Valentina Anderson,CAD,2022
ORD-001673,2024-06-10,Asia-Pacific,Singapore,Automotive Parts,Synthetic Motor Oil 5L,66,217.57,14359.62,James Diallo,SGD,2024
ORD-001674,2024-03-07,North America,Canada,Raw Materials,Stainless Steel Rod,733,251.47,184327.51,Fatima Rossi,CAD,2024
ORD-001675,2022-07-02,North America,Mexico,Electronics,Wireless Headset X1,41,372.63,15277.83,Nadia Abbas,MXN,2022
ORD-001676,2024-12-30,Middle East,Saudi Arabia,Pharmaceuticals,Vitamin D3 Supplement,216,20.07,4335.12,Kwame Tanaka,SAR,2024
ORD-001677,2024-11-07,Asia-Pacific,India,Electronics,Smart Router Z5,14,617.3,8642.2,Michael Petrov,INR,2024
ORD-001678,2023-01-16,North America,United States,Apparel & Footwear,Tactical Boot,158,146.39,23129.62,John Chen,USD,2023
ORD-001679,2022-02-01,Europe,Italy,Consumer Goods,Portable Blender,39,27.93,1089.27,Yuki Al-Rashid,EUR,2022
ORD-001680,2022-12-29,Asia-Pacific,Japan,Consumer Goods,Robot Vacuum V2,40,466.73,18669.2,Elena Mensah,JPY,2022
ORD-001681,2023-05-20,North America,United States,Industrial Equipment,Welding Station Pro,5,6406.75,32033.75,Sophie Rossi,USD,2023
ORD-001683,2022-01-22,Asia-Pacific,China,Raw Materials,Carbon Fiber Roll,351,441.91,155110.41,Maria Patel,CNY,2022
ORD-001684,2022-08-23,Europe,Netherlands,Consumer Goods,Stainless Steel Cookware Set,68,62.67,4261.56,Wei Garcia,EUR,2022
ORD-001685,2024-03-26,Middle East,Israel,Industrial Equipment,Conveyor Belt System,4,2885.09,11540.36,Fatima Abbas,ILS,2024
ORD-001686,2023-02-18,Asia-Pacific,Japan,Apparel & Footwear,Tactical Boot,117,145.42,17014.14,Amara Tanaka,JPY,2023
ORD-001687,2024-09-07,Europe,Spain,Electronics,Smart Router Z5,15,182.13,2731.95,Maria Mensah,EUR,2024
ORD-001688,2024-06-11,Europe,Germany,Apparel & Footwear,Waterproof Jacket,122,132.84,16206.48,Nadia Okonkwo,EUR,2024
ORD-001689,2023-01-23,Latin America,Peru,Electronics,Portable SSD 2TB,39,605.64,23619.96,John Johnson,PEN,2023
ORD-001690,2023-05-29,Middle East,United Arab Emirates,Industrial Equipment,Conveyor Belt System,6,9257.47,55544.82,Ravi Tanaka,AED,2023
ORD-001691,2023-08-21,North America,Canada,Automotive Parts,LED Headlight Kit,31,289.03,8959.93,Carlos Anderson,CAD,2023
ORD-001692,2024-06-21,Europe,United Kingdom,Raw Materials,Copper Wire Spool 500m,274,107.13,29353.62,Mei Taylor,GBP,2024
ORD-001693,2023-10-13,Asia-Pacific,India,Industrial Equipment,CNC Milling Unit,2,1090.7,2181.4,Sophie Taylor,INR,2023
ORD-001694,2024-01-29,Middle East,United Arab Emirates,Industrial Equipment,Conveyor Belt System,1,735.31,735.31,Valentina Sharma,AED,2024
ORD-005904,2022-06-30,Asia-Pacific,Australia,Electronics,Wireless Headset X1,35,404.44,14155.4,Michael Patel,AUD,2022
ORD-001695,2022-04-30,North America,Canada,Electronics,Portable SSD 2TB,47,711.64,33447.08,Hassan Al-Rashid,CAD,2022
ORD-001696,2022-06-01,Europe,Netherlands,Electronics,Portable SSD 2TB,32,111.32,3562.24,Hassan Anderson,EUR,2022
ORD-001697,2023-05-02,Latin America,Colombia,Automotive Parts,Synthetic Motor Oil 5L,33,350.94,11581.02,Elena Anderson,COP,2023
ORD-001698,2024-01-08,Latin America,Chile,Industrial Equipment,Industrial Air Compressor,4,2232.5,8930.0,Robert Garcia,CLP,2024
ORD-001699,2022-02-12,Latin America,Colombia,Industrial Equipment,Conveyor Belt System,4,3681.19,14724.76,Sarah Johnson,COP,2022
ORD-001701,2024-06-28,Latin America,Chile,Raw Materials,Industrial Grade Resin,508,802.48,407659.84,Elena Brown,CLP,2024
ORD-001702,2024-12-21,Asia-Pacific,Singapore,Automotive Parts,LED Headlight Kit,37,171.14,6332.18,Omar Tanaka,SGD,2024
ORD-001703,2024-04-16,Middle East,Saudi Arabia,Pharmaceuticals,Zinc Immune Support,153,36.2,5538.6,Yuki Mensah,SAR,2024
ORD-001704,2024-07-15,Europe,Italy,Apparel & Footwear,Compression Leggings,180,82.0,14760.0,Sophie Johnson,EUR,2024
ORD-001705,2022-11-17,Europe,France,Pharmaceuticals,Collagen Peptides Powder,322,68.62,22095.64,Sophie Garcia,EUR,2022
ORD-001707,2023-02-10,Europe,Netherlands,Automotive Parts,Timing Belt Kit,32,80.65,2580.8,Ravi Sharma,EUR,2023
ORD-001708,2024-12-22,Europe,Italy,Pharmaceuticals,Collagen Peptides Powder,31,84.05,2605.55,Valentina Al-Rashid,EUR,2024
ORD-001709,2022-04-19,North America,United States,Electronics,4K Monitor Pro,5,340.59,1702.95,John Petrov,USD,2022
ORD-001710,2023-09-22,Europe,Netherlands,Industrial Equipment,CNC Milling Unit,6,8656.16,51936.96,Mei Brown,EUR,2023
ORD-001711,2022-12-25,Middle East,Turkey,Raw Materials,Carbon Fiber Roll,152,360.85,54849.2,Ingrid Garcia,TRY,2022
ORD-001712,2024-12-26,Europe,France,Automotive Parts,Ceramic Brake Pad Set,71,618.03,43880.13,Carlos Lindqvist,EUR,2024
ORD-001713,2022-08-21,Middle East,Turkey,Food & Beverage,Organic Coffee Blend 1kg,91,68.15,6201.65,Ravi Al-Rashid,TRY,2022
ORD-001714,2024-02-16,North America,United States,Automotive Parts,Synthetic Motor Oil 5L,2,203.3,406.6,Hassan Petrov,USD,2024
ORD-001715,2022-02-10,Latin America,Peru,Industrial Equipment,Industrial Air Compressor,8,7774.25,62194.0,Elena Brown,PEN,2022
ORD-001716,2022-10-04,North America,Canada,Apparel & Footwear,Waterproof Jacket,186,134.35,24989.1,Kwame Okonkwo,CAD,2022
ORD-001717,2023-08-22,North America,Mexico,Consumer Goods,Robot Vacuum V2,11,275.14,3026.54,Elena Zhang,MXN,2023
ORD-001718,2024-01-18,Latin America,Brazil,Automotive Parts,LED Headlight Kit,21,365.57,7676.97,Michael Williams,BRL,2024
ORD-001719,2022-12-08,Middle East,United Arab Emirates,Raw Materials,Carbon Fiber Roll,342,120.15,41091.3,Omar Dubois,AED,2022
ORD-005735,2022-09-17,Asia-Pacific,Singapore,Raw Materials,Industrial Grade Resin,148,121.95,18048.6,Ravi Al-Rashid,SGD,2022
ORD-001720,2022-03-24,Asia-Pacific,South Korea,Automotive Parts,High-Flow Air Filter,53,142.4,7547.2,Valentina Chen,KRW,2022
ORD-001721,2022-01-22,Asia-Pacific,India,Electronics,Wireless Headset X1,1,582.29,582.29,Fatima Mensah,INR,2022
ORD-001722,2022-03-15,Europe,Italy,Automotive Parts,Synthetic Motor Oil 5L,31,321.1,9954.1,Omar Mensah,EUR,2022
ORD-001723,2023-12-02,Asia-Pacific,Australia,Automotive Parts,Synthetic Motor Oil 5L,60,124.46,7467.6,Nadia Williams,AUD,2023
ORD-001724,2023-07-01,Middle East,Saudi Arabia,Raw Materials,Carbon Fiber Roll,517,123.72,63963.24,Valentina Chen,SAR,2023
ORD-001725,2022-09-21,Asia-Pacific,India,Apparel & Footwear,Performance Running Shoe,32,161.18,5157.76,Priya Chen,INR,2022
ORD-001726,2023-05-01,Europe,United Kingdom,Apparel & Footwear,Waterproof Jacket,24,153.5,3684.0,James Smith,GBP,2023
ORD-001727,2024-08-01,Asia-Pacific,India,Apparel & Footwear,Waterproof Jacket,96,139.43,13385.28,Valentina Al-Rashid,INR,2024
ORD-001728,2023-02-13,Middle East,United Arab Emirates,Electronics,Wireless Headset X1,4,666.86,2667.44,Carlos Chen,AED,2023
ORD-001729,2023-03-07,North America,United States,Automotive Parts,LED Headlight Kit,9,48.14,433.26,Kwame Brown,USD,2023
ORD-001730,2024-10-11,Middle East,Saudi Arabia,Raw Materials,Aluminum Sheet 2mm,210,529.29,111150.9,Amara Dubois,SAR,2024
ORD-001731,2024-11-05,Middle East,United Arab Emirates,Raw Materials,Aluminum Sheet 2mm,228,65.67,14972.76,Yuki Williams,AED,2024
ORD-001732,2022-06-05,Europe,Spain,Consumer Goods,Stainless Steel Cookware Set,44,86.2,3792.8,Priya Garcia,EUR,2022
ORD-001733,2024-04-24,Latin America,Peru,Food & Beverage,Freeze Dried Meal Pack,148,48.0,7104.0,Yuki Mueller,PEN,2024
ORD-001734,2022-01-15,Asia-Pacific,Australia,Consumer Goods,Portable Blender,74,200.67,14849.58,David Dubois,AUD,2022
ORD-001736,2022-06-30,Latin America,Brazil,Raw Materials,Copper Wire Spool 500m,838,303.23,254106.74,Elena Rossi,BRL,2022
ORD-001737,2024-07-12,Middle East,United Arab Emirates,Food & Beverage,Protein Supplement 2kg,467,42.5,19847.5,Amara Petrov,AED,2024
ORD-001738,2023-01-25,Latin America,Colombia,Raw Materials,Carbon Fiber Roll,156,187.91,29313.96,Maria Petrov,COP,2023
ORD-001739,2024-04-05,Latin America,Chile,Raw Materials,Carbon Fiber Roll,883,377.82,333615.06,Ravi Patel,CLP,2024
ORD-001740,2022-02-20,Europe,France,Automotive Parts,Synthetic Motor Oil 5L,32,352.38,11276.16,Kwame Anderson,EUR,2022
ORD-001741,2024-06-08,Europe,Italy,Pharmaceuticals,Vitamin D3 Supplement,97,69.31,6723.07,Sarah Abbas,EUR,2024
ORD-001742,2024-03-12,Europe,France,Apparel & Footwear,Performance Running Shoe,66,92.63,6113.58,John Tanaka,EUR,2024
ORD-001743,2023-09-14,North America,Canada,Automotive Parts,LED Headlight Kit,72,428.39,30844.08,David Sharma,CAD,2023
ORD-001744,2024-06-10,Europe,Italy,Raw Materials,Industrial Grade Resin,181,798.51,144530.31,Amara Rossi,EUR,2024
ORD-001745,2023-10-25,North America,Canada,Apparel & Footwear,Performance Running Shoe,168,148.56,24958.08,Fatima Okonkwo,CAD,2023
ORD-001746,2024-05-02,Europe,Spain,Raw Materials,Aluminum Sheet 2mm,989,417.87,413273.43,Fatima Anderson,EUR,2024
ORD-001747,2024-05-28,Europe,United Kingdom,Food & Beverage,Freeze Dried Meal Pack,316,58.92,18618.72,Sarah Taylor,GBP,2024
ORD-001748,2024-01-27,Asia-Pacific,Australia,Pharmaceuticals,Omega-3 Fish Oil,209,43.24,9037.16,Wei Smith,AUD,2024
ORD-001749,2023-03-05,Latin America,Colombia,Automotive Parts,LED Headlight Kit,27,426.55,11516.85,John Anderson,COP,2023
ORD-001750,2023-11-10,Latin America,Colombia,Pharmaceuticals,Collagen Peptides Powder,84,71.73,6025.32,John Anderson,COP,2023
ORD-001751,2024-09-27,Middle East,Saudi Arabia,Consumer Goods,Air Purifier Home,3,210.0,630.0,John Taylor,SAR,2024
ORD-001752,2023-10-21,North America,Canada,Industrial Equipment,Welding Station Pro,8,1336.03,10688.24,Unknown,CAD,2023
ORD-001753,2023-01-31,Asia-Pacific,Japan,Raw Materials,Industrial Grade Resin,248,546.93,135638.64,Omar Okonkwo,JPY,2023
ORD-001754,2023-04-03,Asia-Pacific,Japan,Raw Materials,Aluminum Sheet 2mm,327,498.55,163025.85,Elena Zhang,JPY,2023
ORD-001755,2023-10-18,Latin America,Peru,Industrial Equipment,Conveyor Belt System,6,5359.85,32159.1,Mei Lindqvist,PEN,2023
ORD-001756,2022-09-04,Europe,Netherlands,Consumer Goods,Portable Blender,8,119.9,959.2,Nadia Tanaka,EUR,2022
ORD-001757,2024-02-10,Middle East,Egypt,Food & Beverage,Organic Coffee Blend 1kg,343,35.06,12025.58,James Dubois,EGP,2024
ORD-001758,2022-02-21,Asia-Pacific,China,Industrial Equipment,Conveyor Belt System,5,619.03,3095.15,Wei Petrov,CNY,2022
ORD-001759,2022-11-18,Latin America,Argentina,Raw Materials,Industrial Grade Resin,943,594.45,560566.35,John Al-Rashid,ARS,2022
ORD-002740,2024-07-16,Asia-Pacific,India,Pharmaceuticals,Vitamin D3 Supplement,289,67.56,19524.84,Ingrid Mueller,INR,2024
ORD-001760,2024-07-17,Asia-Pacific,South Korea,Food & Beverage,Organic Coffee Blend 1kg,341,36.05,12293.05,Sarah Brown,KRW,2024
